ChunkID, Package Name, Class Type, Hard or Soft Chunk, File Size, Other Chunks
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaB,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaB,2057,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaY,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaY,2057,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Black,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Black,2053,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Blue,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Blue,2155,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C,873,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C_Mat,1745,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory,38568,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color,879,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color_Mat,1757,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star,11279,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex,875,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex_Mat,2690,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Default,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/Default,2113,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/export_2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/export_2,18236,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Glass,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Glass,2157,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey,2051,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey2,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey2,2053,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialBox,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialBox,10426,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialCrate,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialCrate,7882,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel,7129,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel->/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel_Mat,2897,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal,2053,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal2,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal2,2055,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Orange,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Orange,2055,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACK_ARM_PBR,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/RACK_ARM_PBR,12654,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor,899,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor_Mat,1797,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor,895,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor_Mat,1789,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_LUM_Emissive,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_LUM_Emissive,891,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor,897,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor_Mat,1793,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor,901,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor_Mat,1801,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/TechnoCorridor,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/TechnoCorridor,501756,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/WallConduit,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/WallConduit,9758,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/WallPanel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/WallPanel,7897,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/White,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/White,2053,None
0,/SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal_Mat->/SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal,942,None
0,/SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal_Mat,1379,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBackStairsTopRed_001,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs->/SW_NukeTown/Assets/ImpBuilding/ImpBackStairsTopRed_001,2135,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_Mat->/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture,948,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_Mat,1434,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_ncl1_1,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_ncl1_1,958,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpDoorFrame,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpDoorFrame,3485920,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarage,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarage,21141,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarageBlastDoor,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarageBlastDoor,8299,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarageRoof,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarageRoof,12639,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarageSidePanel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarageSidePanel,9931,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouse,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouse,46496,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs,10960149,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseDownstairsSeparator,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseDownstairsSeparator,11821,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseFrontStandThing,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseFrontStandThing,74753,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageRoofBig,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageRoofBig,7388,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSidePillar,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSidePillar,7510,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSmallRoof,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSmallRoof,7400,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainMiddleFloor,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainMiddleFloor,13038,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainRoofBig,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainRoofBig,10796,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofBack,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofBack,34155,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofFront,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofFront,15859,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseUpstairsSeparator,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseUpstairsSeparator,10209,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpStairsTopBackBlue_001,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs->/SW_NukeTown/Assets/ImpBuilding/ImpStairsTopBackBlue_001,2137,None
0,/SW_NukeTown/Assets/ImpBuilding/ScratchedMetal_Diff,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/ScratchedMetal_Diff,873,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/black_vents,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/black_vents,2115,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cannon_base,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cannon_base,2115,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture,944,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture_Mat,1383,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield,2117,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture,948,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture_Mat,1391,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/checker,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/checker,922,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit,2107,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_glass,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_glass,2119,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture,871,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture_Mat,1741,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_walkway,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_walkway,2123,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/dark_grey,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/dark_grey,2111,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/engine,2105,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine_glow_ss,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_glow_ss,2121,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture,869,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture_Mat,1737,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/generic,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/generic_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/generic,922,None
