ChunkID, Package Name, Class Type, Hard or Soft Chunk, File Size, Other Chunks
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaB,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaB,43210,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaY,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/BananaY,43210,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Black,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Black,43206,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Blue,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Blue,40222,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C,1399525,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Cargo_Box_2_C_Mat,92185,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory,57123731,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color,1399531,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/crate_Base_color_Mat,92197,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star,221214,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex,176163,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/Death_Star_Tex_Mat,41681,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Default,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/Default,60198,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/export_2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/export_2,28193123,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Glass,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Glass,40224,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey,43204,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey2,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Grey2,43206,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialBox,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialBox,151161,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialCrate,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/ImperialCrate,18125,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel,1203760,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel->/SW_NukeTown/Assets/ImpBuilding/Decorations/LightPanel_Mat,92393,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal,43206,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal2,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Metal2,43208,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/Orange,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/BactaTank->/SW_NukeTown/Assets/ImpBuilding/Decorations/Orange,43208,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACK_ARM_PBR,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/RACK_ARM_PBR,267209,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor,1399551,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_ARMOIR_BaseColor_Mat,92237,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor,1399547,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_BASE_BaseColor_Mat,92229,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_LUM_Emissive,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_LUM_Emissive,1399543,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor,1399549,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SOCLE_BaseColor_Mat,92233,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor_Mat->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor,1399553,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/CombinedArmory->/SW_NukeTown/Assets/ImpBuilding/Decorations/RACKARM_M_SUPPORT_BaseColor_Mat,92241,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/TechnoCorridor,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/TechnoCorridor,882699,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/WallConduit,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/WallConduit,423781,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/WallPanel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Decorations/WallPanel,1911520,None
0,/SW_NukeTown/Assets/ImpBuilding/Decorations/White,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Decorations/White,43206,None
0,/SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal_Mat->/SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal,1727650,None
0,/SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/GenericImperialMetal_Mat,91819,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBackStairsTopRed_001,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs->/SW_NukeTown/Assets/ImpBuilding/ImpBackStairsTopRed_001,91135,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_Mat->/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture,5071060,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_Mat,95642,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_ncl1_1,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/ImpBuildingMetalTexture_ncl1_1,5071070,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpDoorFrame,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpDoorFrame,5653391,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarage,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarage,29756,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarageBlastDoor,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarageBlastDoor,2193090,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarageRoof,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarageRoof,16766,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpGarageSidePanel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpGarageSidePanel,21938,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouse,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouse,64543,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs,19014088,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseDownstairsSeparator,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseDownstairsSeparator,15708,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseFrontStandThing,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseFrontStandThing,115176,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageRoofBig,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageRoofBig,8739,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSidePillar,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSidePillar,8973,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSmallRoof,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseGarageSmallRoof,8751,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainMiddleFloor,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainMiddleFloor,16961,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainRoofBig,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainRoofBig,14055,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofBack,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofBack,54338,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofFront,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseMainSubRoofFront,23186,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpHouseUpstairsSeparator,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseUpstairsSeparator,13400,None
0,/SW_NukeTown/Assets/ImpBuilding/ImpStairsTopBackBlue_001,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/ImpHouseBackStairs->/SW_NukeTown/Assets/ImpBuilding/ImpStairsTopBackBlue_001,91137,None
0,/SW_NukeTown/Assets/ImpBuilding/ScratchedMetal_Diff,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/ScratchedMetal_Diff,88733,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/black_vents,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/black_vents,60200,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cannon_base,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cannon_base,60200,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture,91056,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_base_texture_Mat,91823,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield,60202,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture,161060,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/canon_shield_texture_Mat,91831,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/checker,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/checker,24138,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit,60192,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_glass,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_glass,60204,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture,350911,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_texture_Mat,92181,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_walkway,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/cockpit_walkway,60208,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/dark_grey,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/dark_grey,60196,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/engine,60190,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine_glow_ss,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_glow_ss,60206,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture,350909,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/engine_texture_Mat,92177,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/generic,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/generic_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/generic,1727630,None
